user_id,item_id,age_bucket,category,clicked,user_idx,item_idx,cat_idx
408,115,25-34,tech,0,377,213,1
436,192,25-34,movies,0,56,113,3
248,108,35-44,movies,0,50,252,3
24,5,18-24,tech,0,246,260,1
197,145,25-34,news,0,248,228,0
91,289,35-44,sports,0,416,173,2
17,131,25-34,tech,1,441,188,1
416,220,18-24,tech,0,328,205,1
331,76,25-34,sports,0,149,69,2
368,280,25-34,movies,0,309,297,3
266,225,25-34,news,0,106,152,0
427,243,35-44,tech,0,13,224,1
404,193,18-24,movies,0,342,245,3
362,278,18-24,movies,0,86,147,3
405,221,18-24,movies,0,252,137,3
191,15,18-24,news,0,382,2,0
282,42,25-34,tech,0,163,255,1
78,50,35-44,sports,0,162,134,2
71,270,35-44,news,0,1,26,0
48,119,35-44,tech,0,227,264,1
486,131,35-44,tech,0,139,188,1
231,88,35-44,movies,0,257,210,3
184,160,25-34,tech,0,240,59,1
337,181,25-34,sports,0,363,43,2
227,179,25-34,tech,0,198,77,1
375,137,25-34,sports,0,128,18,2
394,234,18-24,tech,0,294,20,1
45,127,18-24,movies,0,295,47,3
158,259,18-24,tech,0,244,194,1
496,24,25-34,news,0,83,299,0
445,222,18-24,news,0,167,79,0
407,244,18-24,tech,0,82,231,1
8,183,25-34,news,0,474,7,0
484,204,18-24,news,0,35,204,0
132,138,25-34,tech,0,132,16,1
150,10,35-44,news,0,176,172,0
371,214,35-44,movies,0,282,263,3
72,9,25-34,tech,0,228,32,1
271,182,18-24,sports,0,136,289,2
161,211,18-24,sports,0,156,292,2
82,235,35-44,tech,0,459,8,1
8,35,25-34,tech,0,474,287,1
444,218,35-44,news,0,394,296,0
360,175,25-34,news,0,256,66,0
261,28,35-44,news,0,85,17,0
281,0,18-24,news,0,258,85,0
351,185,35-44,news,0,184,10,0
95,163,25-34,sports,0,423,211,2
153,289,35-44,news,0,281,173,0
370,188,35-44,tech,0,189,111,1
351,4,25-34,movies,0,184,237,3
114,139,35-44,movies,0,308,291,3
175,233,18-24,movies,0,348,247,3
445,96,35-44,sports,0,167,148,2
39,126,25-34,tech,0,107,98,1
488,194,35-44,tech,0,473,50,1
499,160,35-44,tech,1,412,59,1
219,103,35-44,sports,0,22,254,2
433,41,25-34,movies,0,316,58,3
272,195,35-44,news,0,327,150,0
64,251,18-24,tech,0,143,128,1
484,94,18-24,tech,1,35,126,1
45,265,18-24,movies,0,295,94,3
6,163,18-24,sports,0,338,211,2
149,148,35-44,news,0,238,251,0
272,24,25-34,news,0,327,299,0
171,122,35-44,tech,0,297,142,1
192,221,18-24,movies,0,336,137,3
137,138,25-34,sports,0,388,16,2
234,223,18-24,sports,0,353,81,2
10,1,25-34,movies,0,121,68,3
298,0,25-34,sports,0,74,85,2
455,12,35-44,sports,1,448,295,2
218,22,25-34,sports,0,72,201,2
373,56,18-24,tech,0,8,24,1
43,151,25-34,news,0,484,230,0
153,70,25-34,sports,0,281,184,2
495,58,18-24,movies,0,314,143,3
356,175,18-24,movies,0,319,66,3
484,79,18-24,news,0,35,71,0
220,194,25-34,sports,0,44,50,2
156,51,35-44,tech,0,250,12,1
135,109,18-24,movies,0,204,87,3
350,166,25-34,sports,0,242,187,2
94,42,35-44,tech,0,300,255,1
451,109,25-34,news,0,376,87,0
347,287,35-44,news,0,213,21,0
349,164,25-34,tech,0,306,179,1
230,251,18-24,news,0,335,128,0
370,39,18-24,movies,0,189,286,3
421,89,25-34,sports,0,261,84,2
270,144,25-34,sports,0,303,192,2
334,113,25-34,sports,0,475,197,2
55,168,35-44,movies,0,207,76,3
13,145,35-44,tech,0,151,228,1
97,247,35-44,tech,0,185,160,1
366,27,18-24,tech,0,439,44,1
156,263,18-24,movies,0,250,40,3
63,79,25-34,tech,0,88,71,1
306,128,35-44,news,0,429,159,0
150,154,25-34,tech,0,176,199,1
490,288,18-24,movies,0,100,105,3
327,130,35-44,tech,0,0,158,1
71,95,25-34,movies,0,1,56,3
307,92,35-44,movies,0,125,279,3
194,79,35-44,tech,0,16,71,1
36,213,35-44,tech,0,41,186,1
482,171,18-24,news,0,312,89,0
89,109,25-34,movies,0,153,87,3
344,64,35-44,tech,0,152,151,1
424,212,18-24,movies,0,183,145,3
177,250,35-44,tech,0,415,117,1
126,145,25-34,sports,0,286,228,2
492,148,35-44,sports,1,347,251,2
455,139,25-34,movies,0,448,291,3
33,243,18-24,news,0,455,224,0
402,147,35-44,tech,0,93,141,1
472,143,35-44,movies,0,454,239,3
327,114,35-44,sports,0,0,109,2
95,39,25-34,movies,0,423,286,3
286,298,25-34,news,0,431,22,0
349,248,35-44,tech,0,306,99,1
143,140,25-34,tech,0,197,226,1
437,266,25-34,tech,0,165,177,1
397,66,35-44,tech,0,320,175,1
488,78,18-24,news,0,473,101,0
439,203,18-24,news,0,329,165,0
234,34,35-44,tech,0,353,180,1
169,211,18-24,sports,0,349,292,2
479,134,35-44,tech,1,61,29,1
161,19,25-34,tech,0,156,275,1
334,267,25-34,sports,0,475,118,2
72,169,35-44,tech,0,228,82,1
246,50,25-34,news,0,425,134,0
379,279,18-24,movies,0,212,4,3
478,80,35-44,movies,0,266,28,3
305,8,35-44,sports,0,84,202,2
448,278,25-34,news,0,29,147,0
229,195,35-44,news,0,470,150,0
123,290,25-34,news,0,334,183,0
81,21,35-44,tech,0,302,215,1
295,183,35-44,movies,0,356,7,3
436,84,35-44,movies,0,56,195,3
170,27,18-24,news,0,471,44,0
42,72,18-24,news,0,330,272,0
104,276,25-34,tech,0,60,41,1
41,95,18-24,tech,0,57,56,1
238,231,35-44,sports,0,179,265,2
315,63,25-34,sports,0,292,196,2
485,292,25-34,movies,0,364,190,3
343,15,25-34,movies,0,14,2,3
0,267,18-24,news,0,438,118,0
371,120,25-34,news,0,282,171,0
404,100,35-44,news,0,342,214,0
218,281,18-24,tech,0,72,35,1
2,293,35-44,movies,0,405,181,3
244,153,18-24,movies,0,361,60,3
147,205,35-44,tech,0,155,140,1
263,284,35-44,tech,0,272,52,1
146,283,25-34,tech,0,490,65,1
239,273,25-34,tech,0,26,15,1
202,95,18-24,tech,0,190,56,1
360,192,18-24,news,0,256,113,0
121,30,25-34,sports,0,236,217,2
400,189,25-34,movies,0,173,116,3
332,297,35-44,sports,0,435,285,2
424,202,25-34,tech,0,183,161,1
442,139,18-24,news,0,443,291,0
205,161,18-24,movies,0,18,19,3
26,222,35-44,sports,0,145,79,2
285,232,18-24,sports,0,426,51,2
192,112,18-24,movies,0,336,38,3
335,146,18-24,movies,0,196,100,3
436,61,18-24,sports,0,56,115,2
367,36,18-24,sports,0,270,256,2
235,84,18-24,sports,0,178,195,2
39,291,25-34,movies,1,107,258,3
261,144,18-24,sports,0,85,192,2
191,12,25-34,movies,0,382,295,3
252,294,25-34,movies,0,194,102,3
68,266,18-24,sports,1,298,177,2
242,109,18-24,sports,0,43,87,2
414,292,35-44,sports,0,224,190,2
8,210,18-24,movies,0,474,149,3
456,76,35-44,tech,0,103,69,1
277,21,25-34,news,0,433,215,0
324,282,18-24,movies,0,488,70,3
294,190,18-24,sports,0,98,166,2
43,98,35-44,tech,0,484,125,1
402,33,18-24,tech,1,93,259,1
225,150,18-24,sports,0,284,278,2
427,299,25-34,sports,0,13,139,2
161,192,35-44,tech,0,156,113,1
308,89,18-24,news,0,3,84,0
167,269,18-24,news,0,89,268,0
74,142,35-44,news,0,202,120,0
7,172,18-24,tech,0,160,253,1
315,122,18-24,tech,0,292,142,1
314,7,25-34,sports,0,381,48,2
94,259,25-34,news,0,300,194,0
315,281,25-34,tech,0,292,35,1
487,189,18-24,movies,0,385,116,3
158,263,25-34,movies,0,244,40,3
309,77,18-24,movies,0,393,293,3
258,172,35-44,sports,0,276,253,2
292,170,25-34,news,0,231,73,0
313,150,25-34,tech,0,434,278,1
427,286,18-24,movies,0,13,235,3
353,83,18-24,sports,0,124,223,2
219,298,25-34,news,0,22,22,0
309,126,18-24,news,0,393,98,0
49,188,35-44,sports,0,7,111,2
77,248,18-24,movies,0,326,99,3
387,291,18-24,tech,0,390,258,1
486,17,35-44,sports,0,139,233,2
160,127,25-34,sports,0,210,47,2
323,32,25-34,sports,0,451,25,2
57,169,18-24,movies,0,299,82,3
48,32,25-34,tech,1,227,25,1
142,179,35-44,movies,0,5,77,3
286,34,35-44,sports,0,431,180,2
48,275,25-34,news,0,227,119,0
445,73,35-44,movies,0,167,157,3
290,98,18-24,movies,0,19,125,3
320,249,35-44,tech,0,174,155,1
125,269,25-34,news,0,323,268,0
224,97,18-24,tech,0,444,123,1
131,246,25-34,news,0,188,49,0
16,292,18-24,movies,0,2,190,3
122,156,18-24,sports,0,352,133,2
202,291,35-44,sports,0,190,258,2
374,55,25-34,movies,0,53,74,3
160,25,18-24,tech,0,210,54,1
412,16,35-44,news,0,362,170,0
222,59,25-34,tech,0,28,80,1
211,234,18-24,news,0,293,20,0
438,240,18-24,news,0,48,108,0
484,106,35-44,tech,0,35,174,1
398,30,25-34,sports,0,219,217,2
107,62,25-34,sports,0,68,95,2
210,25,25-34,movies,0,409,54,3
169,121,18-24,movies,0,349,176,3
446,98,35-44,news,0,464,125,0
107,0,18-24,sports,0,68,85,2
407,232,25-34,news,0,82,51,0
309,274,18-24,sports,0,393,27,2
285,215,18-24,movies,0,426,83,3
192,157,18-24,sports,0,336,33,2
384,197,25-34,tech,0,105,282,1
85,31,25-34,tech,0,366,178,1
370,207,18-24,news,0,189,103,0
307,6,18-24,tech,0,125,280,1
452,45,18-24,movies,0,73,276,3
219,125,18-24,sports,0,22,267,2
114,1,18-24,news,0,308,68,0
300,173,35-44,movies,0,317,45,3
77,237,18-24,tech,0,326,167,1
221,44,35-44,news,0,375,249,0
351,143,25-34,tech,0,184,239,1
350,50,18-24,sports,0,242,134,2
250,94,35-44,tech,0,32,126,1
429,38,35-44,tech,0,325,164,1
226,99,35-44,movies,0,94,91,3
178,100,35-44,sports,0,354,214,2
494,140,35-44,movies,0,218,226,3
291,213,18-24,sports,0,130,186,2
394,4,35-44,news,0,294,237,0
103,74,18-24,movies,0,243,146,3
6,18,35-44,tech,0,338,262,1
114,76,25-34,tech,0,308,69,1
471,258,35-44,movies,0,479,229,3
11,290,18-24,sports,0,437,183,2
6,184,25-34,sports,0,338,241,2
128,69,18-24,movies,0,69,106,3
390,18,35-44,tech,1,31,262,1
156,228,35-44,movies,0,250,97,3
201,160,35-44,sports,0,452,59,2
208,169,35-44,movies,0,110,82,3
439,261,18-24,tech,0,329,248,1
111,176,18-24,sports,0,449,124,2
94,286,35-44,tech,0,300,235,1
315,63,35-44,movies,0,292,196,3
365,104,18-24,news,0,289,218,0
362,253,35-44,sports,0,86,227,2
301,148,18-24,movies,0,384,251,3
16,277,25-34,tech,0,2,212,1
394,44,18-24,news,0,294,249,0
182,255,25-34,tech,0,480,144,1
84,17,18-24,tech,0,51,233,1
196,156,18-24,news,0,109,133,0
88,288,25-34,news,0,225,105,0
263,264,25-34,movies,0,272,261,3
3,144,35-44,news,0,214,192,0
341,154,35-44,news,0,102,199,0
94,106,18-24,tech,0,300,174,1
496,76,35-44,movies,0,83,69,3
67,74,18-24,sports,0,63,146,2
284,203,35-44,news,0,391,165,0
433,87,25-34,news,0,316,290,0
175,216,35-44,movies,0,348,36,3
297,272,35-44,movies,0,268,34,3
142,7,35-44,movies,0,5,48,3
68,62,35-44,news,0,298,95,0
107,222,25-34,news,0,68,79,0
376,31,35-44,sports,0,114,178,2
96,13,18-24,movies,0,158,3,3
197,173,18-24,movies,0,248,45,3
325,286,18-24,news,0,127,235,0
186,67,18-24,news,0,186,162,0
324,106,18-24,news,0,488,174,0
471,192,25-34,news,0,479,113,0
35,180,18-24,news,0,87,206,0
66,189,35-44,tech,0,264,116,1
378,270,35-44,tech,0,147,26,1
204,168,25-34,tech,0,37,76,1
398,134,35-44,sports,0,219,29,2
181,111,35-44,news,0,410,53,0
481,206,18-24,movies,0,191,57,3
197,236,25-34,movies,0,248,266,3
308,46,35-44,movies,0,3,138,3
472,20,18-24,tech,0,454,110,1
243,0,25-34,tech,0,97,85,1
137,47,25-34,news,0,388,242,0
157,186,18-24,news,0,75,13,0
81,291,25-34,tech,0,302,258,1
296,11,25-34,news,0,420,232,0
497,68,25-34,tech,0,482,64,1
190,248,18-24,news,0,253,99,0
299,264,35-44,sports,0,402,261,2
432,223,35-44,news,0,489,81,0
396,247,25-34,movies,0,368,160,3
45,248,35-44,sports,0,295,99,2
110,101,25-34,sports,0,273,90,2
84,252,18-24,tech,0,51,270,1
52,278,25-34,tech,0,373,147,1
457,263,18-24,news,0,108,40,0
328,37,25-34,movies,0,262,61,3
182,230,25-34,sports,1,480,132,2
55,248,35-44,movies,0,207,99,3
243,37,25-34,movies,0,97,61,3
60,132,18-24,movies,0,146,246,3
355,189,35-44,movies,0,341,116,3
251,35,18-24,tech,0,134,287,1
205,112,25-34,news,0,18,38,0
332,22,35-44,movies,0,435,201,3
261,225,25-34,tech,0,85,152,1
172,51,18-24,news,0,398,12,0
149,206,25-34,sports,0,238,57,2
339,27,35-44,sports,0,96,44,2
391,181,18-24,news,0,112,43,0
98,184,25-34,tech,0,90,241,1
320,180,25-34,tech,0,174,206,1
388,80,25-34,news,1,407,28,0
140,171,25-34,movies,0,208,89,3
98,227,18-24,sports,0,90,209,2
499,143,25-34,movies,0,412,239,3
191,255,25-34,sports,0,382,144,2
52,71,18-24,tech,0,373,168,1
140,200,25-34,tech,0,208,294,1
146,204,18-24,movies,0,490,204,3
448,73,35-44,sports,0,29,157,2
94,71,25-34,news,0,300,168,0
355,119,35-44,news,0,341,264,0
227,236,25-34,sports,0,198,266,2
80,1,25-34,movies,0,64,68,3
29,242,35-44,movies,0,55,234,3
375,172,25-34,tech,0,128,253,1
332,40,18-24,sports,0,435,9,2
190,239,25-34,news,0,253,219,0
167,273,18-24,tech,0,89,15,1
132,94,18-24,tech,0,132,126,1
472,199,18-24,tech,0,454,284,1
384,82,25-34,news,0,105,31,0
116,247,25-34,news,0,417,160,0
241,100,18-24,news,0,367,214,0
343,171,25-34,tech,0,14,89,1
410,295,25-34,sports,0,233,216,2
92,294,35-44,news,0,154,102,0
464,273,35-44,sports,0,318,15,2
203,105,18-24,news,0,254,250,0
231,233,18-24,sports,0,257,247,2
97,60,35-44,movies,0,185,222,3
135,295,25-34,movies,0,204,216,3
371,20,25-34,movies,0,282,110,3
20,118,18-24,sports,0,59,281,2
466,33,25-34,tech,0,251,259,1
254,91,35-44,tech,0,321,283,1
114,28,35-44,sports,0,308,17,2
288,265,35-44,movies,0,62,94,3
326,273,25-34,tech,0,371,15,1
48,92,25-34,movies,0,227,279,3
437,17,35-44,sports,0,165,233,2
53,198,18-24,news,0,66,169,0
37,164,18-24,movies,0,222,179,3
406,173,35-44,news,0,278,45,0
139,223,25-34,tech,0,115,81,1
33,30,25-34,tech,0,455,217,1
206,242,35-44,sports,0,157,234,2
211,27,18-24,sports,0,293,44,2
50,121,35-44,movies,0,175,176,3
406,109,18-24,sports,0,278,87,2
368,268,25-34,news,0,309,127,0
248,10,18-24,tech,0,50,172,1
444,145,18-24,sports,0,394,228,2
360,107,18-24,sports,0,256,243,2
239,116,25-34,sports,0,26,11,2
297,78,18-24,news,0,268,101,0
160,230,18-24,sports,0,210,132,2
96,61,25-34,sports,0,158,115,2
24,152,35-44,movies,0,246,30,3
204,101,18-24,movies,0,37,90,3
170,30,25-34,news,0,471,217,0
172,132,18-24,movies,0,398,246,3
452,277,25-34,sports,0,73,212,2
251,186,25-34,news,0,134,13,0
75,28,18-24,news,0,424,17,0
203,253,18-24,news,0,254,227,0
395,8,25-34,movies,0,496,202,3
273,4,35-44,movies,0,404,237,3
281,104,18-24,tech,0,258,218,1
94,204,35-44,sports,0,300,204,2
382,43,35-44,tech,0,290,193,1
62,299,35-44,tech,0,486,139,1
346,73,18-24,tech,0,285,157,1
129,186,25-34,tech,0,241,13,1
495,103,25-34,movies,0,314,254,3
18,272,35-44,movies,0,170,34,3
479,156,35-44,tech,0,61,133,1
131,54,18-24,sports,0,188,93,2
156,98,25-34,movies,0,250,125,3
308,153,35-44,tech,0,3,60,1
206,106,18-24,news,0,157,174,0
104,200,18-24,movies,0,60,294,3
282,66,35-44,tech,0,163,175,1
308,125,25-34,sports,0,3,267,2
371,237,35-44,movies,0,282,167,3
88,278,18-24,sports,0,225,147,2
209,151,18-24,tech,0,313,230,1
378,71,35-44,tech,0,147,168,1
261,59,25-34,sports,0,85,80,2
452,22,25-34,movies,0,73,201,3
375,220,18-24,sports,0,128,205,2
157,81,35-44,news,0,75,208,0
335,277,18-24,tech,0,196,212,1
57,233,18-24,tech,0,299,247,1
367,116,18-24,news,0,270,11,0
394,237,18-24,movies,0,294,167,3
294,117,18-24,news,0,98,39,0
69,240,18-24,sports,0,195,108,2
8,180,35-44,tech,0,474,206,1
385,200,35-44,movies,0,245,294,3
202,7,25-34,tech,0,190,48,1
64,180,18-24,movies,0,143,206,3
420,230,18-24,movies,1,324,132,3
218,53,18-24,sports,0,72,203,2
264,22,35-44,sports,0,133,201,2
122,6,25-34,news,0,352,280,0
240,245,25-34,news,0,144,129,0
437,120,25-34,news,0,165,171,0
387,1,35-44,sports,0,390,68,2
297,153,35-44,movies,0,268,60,3
98,87,25-34,movies,0,90,290,3
192,216,35-44,tech,0,336,36,1
438,285,25-34,news,0,48,131,0
466,211,35-44,sports,0,251,292,2
221,12,35-44,news,0,375,295,0
403,117,35-44,news,0,80,39,0
401,66,35-44,sports,0,52,175,2
465,186,18-24,tech,0,476,13,1
369,279,18-24,news,0,138,4,0
463,85,18-24,sports,0,463,273,2
147,235,35-44,movies,0,155,8,3
34,62,35-44,movies,0,446,95,3
57,24,35-44,news,0,299,299,0
246,89,25-34,movies,1,425,84,3
176,75,25-34,movies,0,263,92,3
327,160,35-44,movies,0,0,59,3
30,117,18-24,tech,0,40,39,1
126,253,35-44,sports,0,286,227,2
428,191,35-44,movies,0,396,37,3
110,97,25-34,news,0,273,123,0
252,59,18-24,sports,0,194,80,2
221,139,25-34,news,0,375,291,0
185,54,35-44,news,0,494,93,0
461,65,25-34,sports,0,331,104,2
383,19,35-44,news,0,77,275,0
227,10,25-34,sports,0,198,172,2
22,266,25-34,movies,0,70,177,3
363,166,18-24,tech,0,217,187,1
150,199,25-34,news,0,176,284,0
56,30,25-34,news,0,203,217,0
438,47,25-34,sports,0,48,242,2
67,108,35-44,tech,0,63,252,1
42,150,35-44,tech,0,330,278,1
480,278,18-24,movies,0,456,147,3
193,195,35-44,movies,0,9,150,3
46,113,25-34,news,0,234,197,0
103,135,35-44,movies,0,243,154,3
127,264,35-44,sports,0,76,261,2
281,73,18-24,sports,0,258,157,2
466,122,25-34,movies,0,251,142,3
381,111,35-44,tech,0,21,53,1
16,204,35-44,tech,0,2,204,1
463,258,25-34,news,0,463,229,0
198,98,35-44,news,0,255,125,0
222,94,25-34,tech,0,28,126,1
329,102,25-34,news,0,406,75,0
261,255,35-44,news,0,85,144,0
423,61,18-24,sports,0,477,115,2
25,197,25-34,sports,0,395,282,2
165,297,25-34,movies,0,383,285,3
262,191,18-24,movies,0,205,37,3
113,175,35-44,news,0,81,66,0
399,11,18-24,news,0,374,232,0
40,5,18-24,sports,0,177,260,2
208,99,18-24,sports,0,110,91,2
179,281,25-34,news,0,119,35,0
393,21,35-44,sports,0,305,215,2
137,94,25-34,movies,0,388,126,3
146,89,25-34,news,0,490,84,0
87,150,25-34,news,0,15,278,0
372,270,25-34,tech,0,45,26,1
487,255,35-44,tech,0,385,144,1
59,257,25-34,movies,0,193,269,3
370,260,18-24,sports,0,189,23,2
212,121,18-24,sports,0,187,176,2
237,70,35-44,movies,0,269,184,3
256,212,25-34,movies,0,150,145,3
460,78,25-34,tech,0,401,101,1
154,81,25-34,tech,0,141,208,1
167,161,18-24,sports,0,89,19,2
224,92,25-34,tech,0,444,279,1
403,128,35-44,tech,0,80,159,1
164,284,35-44,tech,0,249,52,1
232,269,25-34,tech,0,137,268,1
285,216,18-24,tech,0,426,36,1
235,210,35-44,sports,0,178,149,2
355,298,25-34,tech,0,341,22,1
257,53,18-24,news,0,232,203,0
366,218,25-34,movies,0,439,296,3
274,26,25-34,tech,0,46,67,1
39,146,18-24,news,0,107,100,0
219,51,25-34,tech,0,22,12,1
286,269,35-44,tech,0,431,268,1
141,158,18-24,tech,0,140,182,1
153,165,25-34,movies,0,281,271,3
201,193,25-34,movies,0,452,245,3
119,18,18-24,movies,0,168,262,3
287,1,35-44,movies,0,211,68,3
163,276,35-44,sports,0,280,41,2
104,217,35-44,sports,0,60,298,2
29,25,35-44,movies,0,55,54,3
57,281,25-34,tech,0,299,35,1
225,220,25-34,sports,0,284,205,2
39,14,18-24,news,0,107,156,0
299,255,35-44,movies,0,402,144,3
215,269,35-44,sports,0,126,268,2
445,124,25-34,movies,0,167,114,3
29,279,35-44,tech,0,55,4,1
224,90,35-44,news,0,444,72,0
176,123,35-44,tech,0,263,244,1
36,242,18-24,movies,0,41,234,3
256,265,18-24,news,0,150,94,0
482,236,18-24,sports,0,312,266,2
379,277,25-34,tech,0,212,212,1
16,169,18-24,sports,0,2,82,2
198,179,35-44,movies,0,255,77,3
332,66,18-24,sports,0,435,175,2
303,190,35-44,movies,0,118,166,3
128,26,18-24,movies,0,69,67,3
102,46,18-24,movies,0,260,138,3
241,76,25-34,news,0,367,69,0
365,29,25-34,movies,0,289,207,3
368,0,18-24,movies,0,309,85,3
188,60,25-34,sports,0,199,222,2
203,70,35-44,tech,0,254,184,1
109,286,18-24,movies,0,42,235,3
499,74,35-44,sports,0,412,146,2
148,104,18-24,news,0,453,218,0
162,210,25-34,movies,0,337,149,3
475,40,25-34,tech,0,447,9,1
238,60,35-44,sports,0,179,222,2
312,223,25-34,sports,0,355,81,2
371,290,35-44,movies,0,282,183,3
15,170,25-34,tech,0,206,73,1
363,3,35-44,tech,0,217,5,1
492,100,35-44,tech,0,347,214,1
422,256,18-24,news,0,495,191,0
453,46,25-34,sports,0,387,138,2
313,2,18-24,tech,0,434,288,1
22,30,18-24,news,0,70,217,0
123,240,18-24,news,0,334,108,0
145,168,35-44,tech,0,360,76,1
8,240,18-24,sports,0,474,108,2
498,152,25-34,sports,0,142,30,2
54,216,18-24,tech,0,30,36,1
326,152,18-24,news,0,371,30,0
319,32,18-24,news,0,277,25,0
104,253,18-24,tech,0,60,227,1
151,27,18-24,movies,0,54,44,3
320,174,25-34,tech,0,174,122,1
156,125,25-34,tech,0,250,267,1
141,244,25-34,news,0,140,231,0
487,285,35-44,sports,0,385,131,2
143,138,18-24,movies,0,197,16,3
80,225,25-34,tech,0,64,152,1
260,1,18-24,tech,0,164,68,1
321,235,35-44,news,0,221,8,0
35,241,18-24,news,0,87,198,0
57,162,35-44,movies,0,299,225,3
55,57,18-24,tech,0,207,0,1
137,241,18-24,news,0,388,198,0
349,92,35-44,sports,0,306,279,2
434,228,35-44,tech,0,419,97,1
133,81,35-44,tech,0,399,208,1
258,148,25-34,news,0,276,251,0
470,61,25-34,movies,0,117,115,3
405,121,25-34,tech,0,252,176,1
236,127,18-24,movies,0,47,47,3
309,96,35-44,sports,0,393,148,2
235,275,25-34,sports,0,178,119,2
356,30,18-24,tech,0,319,217,1
440,166,25-34,movies,0,24,187,3
392,299,18-24,sports,0,122,139,2
482,116,35-44,sports,0,312,11,2
306,208,18-24,news,0,429,42,0
315,26,35-44,news,0,292,67,0
65,153,18-24,movies,0,400,60,3
222,218,18-24,tech,0,28,296,1
201,64,25-34,tech,0,452,151,1
476,268,35-44,tech,0,428,127,1
293,76,18-24,sports,0,414,69,2
425,220,35-44,movies,0,33,205,3
124,70,18-24,tech,0,99,184,1
306,20,35-44,news,0,429,110,0
406,220,18-24,news,0,278,205,0
241,38,35-44,movies,0,367,164,3
0,228,35-44,news,0,438,97,0
10,194,18-24,news,0,121,50,0
297,20,18-24,tech,0,268,110,1
455,70,25-34,movies,0,448,184,3
379,26,35-44,sports,0,212,67,2
94,13,35-44,news,0,300,3,0
103,171,18-24,tech,0,243,89,1
137,19,18-24,news,0,388,275,0
289,289,18-24,tech,0,378,173,1
195,148,35-44,movies,0,436,251,3
225,81,35-44,news,0,284,208,0
389,272,18-24,sports,0,34,34,2
207,210,35-44,news,0,135,149,0
328,62,25-34,tech,1,262,95,1
242,157,18-24,news,0,43,33,0
110,239,25-34,sports,0,273,219,2
187,72,18-24,sports,0,275,272,2
99,133,35-44,movies,0,220,78,3
407,54,25-34,tech,0,82,93,1
327,234,18-24,tech,0,0,20,1
242,103,35-44,sports,0,43,254,2
191,235,18-24,sports,0,382,8,2
239,227,25-34,tech,0,26,209,1
350,61,25-34,movies,0,242,115,3
305,283,25-34,tech,0,84,65,1
158,251,18-24,news,0,244,128,0
446,118,35-44,news,0,464,281,0
373,290,18-24,tech,0,8,183,1
494,249,25-34,news,0,218,155,0
489,166,35-44,movies,0,497,187,3
472,271,25-34,news,0,454,55,0
208,266,25-34,movies,0,110,177,3
102,80,35-44,movies,0,260,28,3
268,123,18-24,movies,1,226,244,3
405,29,18-24,movies,0,252,207,3
170,281,18-24,sports,0,471,35,2
343,5,35-44,news,0,14,260,0
9,254,18-24,tech,0,235,185,1
371,227,18-24,sports,0,282,209,2
444,191,18-24,sports,0,394,37,2
327,151,25-34,sports,0,0,230,2
219,189,18-24,news,1,22,116,0
268,291,18-24,sports,0,226,258,2
362,43,25-34,movies,0,86,193,3
438,281,18-24,tech,0,48,35,1
408,269,18-24,tech,0,377,268,1
131,150,18-24,sports,0,188,278,2
487,153,25-34,sports,0,385,60,2
239,234,25-34,tech,0,26,20,1
200,72,18-24,news,0,345,272,0
157,131,18-24,news,0,75,188,0
340,150,25-34,movies,0,472,278,3
372,14,35-44,movies,0,45,156,3
222,178,18-24,tech,0,28,62,1
367,163,35-44,news,0,270,211,0
281,195,35-44,movies,0,258,150,3
247,129,25-34,news,0,421,130,0
354,117,35-44,movies,0,458,39,3
311,127,25-34,movies,0,397,47,3
365,138,18-24,sports,0,289,16,2
393,185,18-24,movies,0,305,10,3
3,187,25-34,sports,0,214,163,2
51,155,35-44,news,0,230,136,0
204,141,18-24,movies,0,37,257,3
36,263,18-24,news,0,41,40,0
136,282,25-34,tech,0,301,70,1
152,254,25-34,movies,0,481,185,3
398,86,18-24,tech,0,219,88,1
370,54,18-24,tech,0,189,93,1
289,34,25-34,tech,0,378,180,1
359,5,18-24,movies,0,4,260,3
272,45,18-24,sports,0,327,276,2
447,279,18-24,tech,0,171,4,1
93,226,35-44,tech,0,485,96,1
361,248,25-34,tech,0,169,99,1
468,139,25-34,sports,0,20,291,2
170,9,25-34,tech,0,471,32,1
417,194,18-24,news,0,340,50,0
379,185,35-44,news,0,212,10,0
234,235,35-44,tech,0,353,8,1
76,187,25-34,sports,0,392,163,2
102,294,25-34,sports,0,260,102,2
16,66,35-44,tech,0,2,175,1
477,294,35-44,tech,0,369,102,1
151,137,35-44,tech,0,54,18,1
385,221,18-24,news,0,245,137,0
167,196,18-24,tech,0,89,189,1
404,27,35-44,sports,0,342,44,2
99,178,25-34,sports,0,220,62,2
447,104,35-44,tech,0,171,218,1
245,178,25-34,news,0,343,62,0
392,206,25-34,sports,0,122,57,2
328,210,25-34,movies,0,262,149,3
402,258,18-24,movies,0,93,229,3
219,229,18-24,sports,0,22,46,2
60,72,35-44,movies,0,146,272,3
384,161,25-34,movies,1,105,19,3
195,154,25-34,news,0,436,199,0
230,275,25-34,news,0,335,119,0
441,92,18-24,movies,0,216,279,3
88,21,25-34,tech,0,225,215,1
251,55,18-24,movies,0,134,74,3
314,193,35-44,news,0,381,245,0
329,118,25-34,news,0,406,281,0
54,79,25-34,news,0,30,71,0
133,245,18-24,sports,0,399,129,2
205,137,18-24,sports,0,18,18,2
