user_id,item_id,age_bucket,category,clicked
155,219,35-44,movies,0
303,21,35-44,movies,0
255,163,25-34,tech,0
242,196,35-44,tech,0
300,179,35-44,movies,0
194,19,25-34,tech,0
278,47,18-24,sports,0
366,48,25-34,movies,0
123,240,18-24,news,0
397,231,18-24,movies,0
350,65,35-44,tech,0
227,35,35-44,sports,0
356,289,25-34,tech,0
60,264,25-34,sports,0
150,83,18-24,news,0
218,56,35-44,sports,0
39,101,25-34,movies,0
198,90,25-34,tech,0
114,174,35-44,movies,0
227,59,18-24,sports,0
379,288,18-24,movies,0
406,220,18-24,news,0
54,214,25-34,tech,0
285,216,18-24,tech,0
449,183,25-34,movies,0
124,70,18-24,tech,0
292,95,35-44,sports,0
279,191,35-44,news,0
497,94,35-44,movies,0
20,118,18-24,sports,0
382,200,18-24,news,0
403,6,18-24,news,0
4,155,18-24,news,0
440,245,18-24,sports,0
244,245,18-24,tech,0
283,277,18-24,sports,0
439,261,18-24,tech,0
37,289,18-24,sports,0
211,185,18-24,news,0
385,221,18-24,news,0
14,98,35-44,news,0
310,115,35-44,sports,0
486,260,25-34,sports,0
266,147,25-34,tech,0
15,213,18-24,tech,0
397,74,35-44,tech,0
201,143,25-34,news,0
274,167,25-34,movies,0
197,286,35-44,sports,0
46,250,25-34,tech,0
137,138,25-34,sports,0
463,165,18-24,sports,0
156,98,25-34,movies,0
306,217,35-44,sports,0
455,71,35-44,news,0
351,185,35-44,news,0
236,297,35-44,sports,0
370,149,35-44,sports,0
404,172,18-24,movies,0
200,247,35-44,news,0
235,275,25-34,sports,0
36,129,18-24,movies,0
201,1,18-24,sports,0
130,253,25-34,news,0
215,101,25-34,tech,0
321,250,35-44,tech,0
198,160,18-24,sports,0
185,27,18-24,tech,0
280,274,25-34,sports,0
473,216,18-24,tech,0
290,30,18-24,tech,0
319,141,25-34,movies,0
112,292,25-34,news,0
77,11,35-44,news,0
87,196,18-24,tech,0
46,292,35-44,news,0
63,48,18-24,movies,0
235,84,18-24,sports,0
1,122,35-44,news,0
440,197,25-34,sports,0
433,41,25-34,movies,0
378,196,35-44,movies,0
391,139,18-24,movies,0
448,268,25-34,news,1
259,198,25-34,sports,0
360,39,35-44,movies,0
206,106,18-24,news,0
140,127,35-44,news,0
194,240,18-24,sports,0
33,231,35-44,tech,0
176,184,25-34,tech,0
370,228,25-34,tech,0
178,117,25-34,news,0
133,245,18-24,sports,0
299,264,35-44,sports,0
195,186,18-24,sports,0
468,81,18-24,tech,0
268,130,25-34,sports,0
439,223,25-34,sports,0
159,85,35-44,tech,0
47,26,35-44,sports,0
240,216,18-24,sports,1
492,100,35-44,tech,0
51,137,18-24,tech,0
283,188,35-44,sports,0
477,95,18-24,tech,0
87,139,35-44,tech,0
458,29,25-34,sports,0
240,79,18-24,sports,0
427,188,35-44,news,0
232,89,35-44,tech,0
82,21,18-24,movies,0
147,235,35-44,movies,0
202,281,35-44,movies,0
238,266,25-34,movies,0
268,208,18-24,movies,0
18,105,18-24,news,0
59,211,25-34,movies,0
12,161,25-34,sports,0
110,222,35-44,sports,0
302,71,35-44,news,0
72,8,18-24,movies,0
204,238,35-44,movies,0
104,237,18-24,movies,0
125,74,35-44,tech,0
27,179,25-34,movies,0
446,221,18-24,news,0
262,282,25-34,tech,0
444,245,18-24,news,0
158,259,18-24,tech,0
74,287,25-34,tech,1
111,266,25-34,tech,0
171,235,25-34,news,0
26,264,35-44,tech,0
388,249,25-34,tech,0
280,289,35-44,tech,0
78,193,25-34,movies,0
325,136,18-24,sports,0
100,47,35-44,movies,0
112,21,18-24,news,1
68,99,25-34,sports,0
422,77,25-34,news,0
107,0,18-24,sports,0
135,247,18-24,sports,0
84,252,18-24,tech,0
415,175,35-44,news,0
489,132,35-44,news,0
167,269,18-24,news,0
398,125,18-24,tech,0
139,168,35-44,news,0
370,207,18-24,news,0
131,54,18-24,sports,0
112,127,25-34,sports,0
357,277,35-44,news,0
204,214,35-44,news,0
124,83,35-44,movies,0
339,33,25-34,tech,0
417,221,18-24,movies,0
15,170,25-34,tech,0
249,251,25-34,sports,0
434,120,25-34,sports,0
84,172,18-24,news,0
436,42,18-24,tech,0
377,4,18-24,movies,0
47,77,18-24,tech,0
16,68,25-34,news,0
470,182,35-44,tech,0
457,158,25-34,tech,1
298,42,18-24,tech,0
98,87,25-34,movies,0
303,149,35-44,tech,0
145,70,18-24,movies,0
133,80,35-44,tech,0
114,145,18-24,movies,0
340,83,35-44,movies,0
183,260,25-34,news,0
417,205,25-34,sports,0
433,158,35-44,news,0
236,76,35-44,sports,0
30,60,18-24,tech,0
64,76,35-44,tech,0
170,163,35-44,sports,0
222,209,18-24,news,0
107,242,35-44,tech,0
200,98,25-34,tech,0
430,129,25-34,sports,0
237,203,35-44,news,0
417,167,35-44,movies,0
490,290,35-44,sports,1
401,84,25-34,movies,0
448,171,18-24,tech,0
122,262,35-44,movies,0
464,103,35-44,sports,0
394,4,35-44,news,0
409,190,25-34,tech,0
395,256,18-24,sports,0
348,258,25-34,movies,0
302,100,25-34,tech,0
368,280,25-34,movies,0
170,9,25-34,tech,0
449,213,25-34,sports,0
427,114,25-34,news,0
333,19,18-24,news,0
2,271,18-24,tech,0
420,230,18-24,movies,1
24,38,25-34,movies,1
444,156,35-44,tech,0
297,109,35-44,news,0
437,120,25-34,news,0
335,102,18-24,movies,0
331,125,25-34,tech,0
476,132,18-24,news,0
212,82,25-34,sports,0
185,49,25-34,news,0
354,280,35-44,tech,0
79,62,18-24,sports,0
394,138,18-24,tech,0
172,62,35-44,movies,0
246,142,18-24,news,0
180,90,25-34,sports,0
128,9,35-44,tech,0
83,74,25-34,sports,0
353,273,18-24,movies,0
387,179,18-24,news,0
405,221,18-24,movies,0
97,247,35-44,tech,0
381,116,35-44,movies,0
234,198,25-34,news,0
21,18,25-34,sports,1
181,8,35-44,news,0
212,3,25-34,movies,0
431,49,35-44,tech,0
242,253,35-44,news,0
415,16,35-44,news,0
274,217,25-34,tech,0
28,153,35-44,sports,0
417,194,18-24,news,0
210,38,35-44,news,0
157,153,25-34,tech,1
145,167,18-24,tech,0
476,268,35-44,tech,0
48,135,25-34,news,0
93,295,18-24,tech,0
141,159,35-44,tech,0
281,295,35-44,news,0
336,152,18-24,movies,0
20,159,25-34,tech,0
137,26,18-24,tech,0
483,2,18-24,movies,0
414,184,25-34,tech,0
302,287,18-24,tech,0
94,291,35-44,tech,0
8,240,18-24,sports,0
490,260,18-24,movies,1
267,139,35-44,sports,0
121,30,25-34,sports,0
198,98,35-44,news,0
207,210,35-44,news,0
315,63,35-44,movies,0
309,254,18-24,tech,0
97,129,35-44,sports,0
416,297,18-24,sports,0
20,118,18-24,tech,0
350,202,18-24,sports,0
57,294,18-24,sports,0
424,7,25-34,tech,0
228,73,18-24,tech,0
166,210,25-34,news,0
103,74,18-24,movies,0
445,124,25-34,movies,0
223,25,25-34,tech,0
81,31,18-24,movies,0
104,211,18-24,news,0
143,90,25-34,tech,0
390,271,18-24,movies,0
329,114,25-34,sports,0
141,244,25-34,news,0
112,224,18-24,tech,0
330,248,25-34,sports,0
282,260,35-44,sports,0
369,189,35-44,news,0
139,264,25-34,movies,1
290,54,18-24,news,0
125,284,35-44,sports,0
270,1,18-24,tech,0
353,283,25-34,news,1
99,95,18-24,news,0
217,128,35-44,news,0
321,205,35-44,news,0
241,100,18-24,news,0
172,182,25-34,sports,0
252,116,25-34,tech,0
52,289,18-24,sports,0
22,104,25-34,movies,0
378,37,18-24,movies,0
113,109,18-24,news,0
131,5,35-44,movies,0
143,230,18-24,tech,0
121,60,18-24,news,0
274,123,18-24,movies,0
277,85,35-44,tech,0
250,110,25-34,news,0
257,298,18-24,news,1
356,178,25-34,movies,0
84,13,35-44,tech,0
292,10,35-44,news,0
421,80,18-24,tech,0
100,107,18-24,sports,0
31,230,18-24,sports,0
371,104,25-34,news,0
221,78,35-44,tech,0
81,242,25-34,tech,0
17,272,18-24,movies,0
391,80,18-24,tech,0
55,222,18-24,sports,0
266,284,35-44,news,0
80,272,35-44,sports,0
217,88,35-44,movies,0
133,109,35-44,tech,0
151,192,35-44,movies,0
447,297,18-24,sports,0
117,273,18-24,movies,0
332,297,35-44,sports,0
92,275,18-24,sports,0
25,260,35-44,tech,0
282,42,25-34,tech,0
170,281,18-24,sports,0
251,105,18-24,sports,0
45,265,18-24,movies,0
369,279,18-24,news,0
348,141,25-34,tech,1
5,13,35-44,tech,0
370,15,18-24,news,0
380,299,18-24,tech,0
246,50,25-34,news,0
322,13,35-44,sports,0
160,194,35-44,tech,0
258,148,25-34,news,0
279,75,35-44,movies,0
267,39,18-24,sports,0
147,256,35-44,tech,0
240,20,35-44,movies,0
22,25,18-24,news,0
193,176,35-44,news,0
370,264,25-34,sports,0
288,62,18-24,movies,0
137,261,18-24,news,0
25,187,25-34,sports,0
192,21,35-44,tech,0
27,208,18-24,sports,0
438,285,25-34,news,0
8,269,18-24,sports,0
137,24,18-24,movies,0
270,63,35-44,tech,0
375,132,35-44,sports,0
242,255,18-24,sports,0
391,96,35-44,tech,0
124,79,35-44,tech,0
204,151,35-44,sports,0
330,157,25-34,news,0
124,214,35-44,sports,0
371,270,25-34,sports,0
491,128,18-24,movies,0
420,199,25-34,movies,0
484,191,25-34,tech,0
403,117,35-44,news,0
349,95,25-34,sports,0
466,11,35-44,tech,0
157,210,25-34,news,0
491,271,35-44,tech,0
374,55,25-34,sports,0
256,265,18-24,news,0
497,68,25-34,tech,0
174,19,25-34,tech,0
149,122,18-24,sports,0
391,181,18-24,news,0
452,62,25-34,sports,0
412,52,18-24,tech,0
232,269,25-34,tech,0
310,101,18-24,tech,0
101,252,18-24,sports,0
165,115,18-24,movies,0
370,39,18-24,movies,0
167,199,18-24,movies,0
439,208,35-44,tech,1
94,106,18-24,tech,0
171,212,18-24,sports,0
268,6,18-24,movies,0
326,254,25-34,news,0
305,61,35-44,movies,0
451,109,25-34,news,0
177,68,18-24,tech,0
36,63,35-44,news,0
149,115,18-24,movies,0
175,13,35-44,sports,0
208,99,18-24,sports,0
310,258,18-24,tech,0
140,171,25-34,movies,0
130,18,35-44,news,0
274,208,35-44,tech,0
322,10,25-34,sports,0
202,219,25-34,tech,0
49,59,35-44,sports,0
433,9,18-24,sports,0
28,266,18-24,news,0
452,45,18-24,movies,0
233,37,25-34,sports,0
89,111,25-34,news,0
418,220,35-44,sports,0
55,248,35-44,movies,0
287,73,35-44,sports,0
425,135,25-34,tech,0
155,283,18-24,movies,0
175,152,18-24,movies,0
467,281,35-44,sports,0
108,119,35-44,news,0
63,27,18-24,news,0
355,9,35-44,tech,0
289,297,35-44,tech,0
146,293,18-24,tech,0
231,130,35-44,sports,0
306,293,35-44,movies,0
293,192,35-44,news,0
328,233,18-24,news,0
401,187,35-44,movies,0
291,127,18-24,news,0
150,10,35-44,news,0
405,99,18-24,sports,0
429,114,25-34,sports,0
220,206,35-44,tech,0
358,11,35-44,movies,0
327,60,25-34,movies,0
15,226,18-24,sports,0
482,116,35-44,sports,0
339,185,35-44,sports,0
266,70,35-44,tech,0
145,1,25-34,movies,0
60,72,35-44,movies,0
281,75,25-34,news,0
75,222,35-44,news,0
281,195,35-44,movies,0
322,37,18-24,tech,0
414,218,18-24,sports,0
413,270,25-34,news,0
384,61,25-34,sports,0
204,277,18-24,sports,0
395,159,35-44,news,0
20,15,18-24,movies,0
0,3,35-44,movies,0
464,199,18-24,tech,0
390,198,35-44,sports,0
342,98,35-44,news,0
421,13,18-24,tech,0
28,142,18-24,news,0
37,164,18-24,movies,0
90,267,18-24,movies,0
321,73,18-24,news,0
143,138,18-24,movies,0
306,144,25-34,sports,0
482,229,18-24,movies,0
210,66,35-44,sports,0
284,47,35-44,movies,0
422,242,25-34,tech,0
289,34,25-34,tech,0
268,273,25-34,tech,0
101,103,25-34,sports,0
67,160,25-34,sports,0
468,205,18-24,movies,0
40,237,18-24,sports,0
460,84,35-44,tech,0
83,0,25-34,tech,0
216,121,35-44,news,0
253,279,35-44,news,0
97,111,25-34,tech,0
279,151,25-34,news,0
371,86,35-44,news,0
442,202,25-34,tech,0
48,220,25-34,news,0
121,231,18-24,news,0
203,240,35-44,tech,0
463,237,35-44,movies,0
87,95,18-24,tech,0
327,47,25-34,sports,0
99,133,35-44,movies,0
279,174,35-44,movies,0
351,224,18-24,movies,0
118,276,18-24,tech,0
90,278,35-44,news,0
173,117,35-44,movies,0
11,252,35-44,movies,0
474,60,25-34,movies,0
206,254,18-24,movies,0
413,75,18-24,news,0
192,276,18-24,tech,0
87,92,18-24,news,0
81,44,25-34,news,1
171,276,25-34,tech,0
207,291,18-24,tech,0
394,89,18-24,sports,0
203,233,35-44,tech,0
273,137,18-24,movies,0
277,147,35-44,tech,0
64,19,25-34,tech,0
354,117,35-44,movies,0
306,128,35-44,news,0
152,172,35-44,tech,0
145,177,25-34,movies,0
384,18,35-44,movies,0
472,91,18-24,movies,0
244,100,35-44,sports,0
315,231,25-34,movies,0
493,32,35-44,movies,0
272,252,25-34,sports,0
294,223,35-44,movies,0
78,66,25-34,sports,0
383,19,35-44,news,0
0,204,35-44,sports,0
405,121,25-34,tech,0
452,15,35-44,news,0
199,195,35-44,news,0
291,19,18-24,tech,0
460,277,18-24,news,0
137,128,18-24,movies,0
201,100,18-24,news,0
313,150,18-24,sports,0
68,272,35-44,news,0
425,113,18-24,tech,0
84,133,18-24,news,0
389,172,35-44,movies,0
483,175,25-34,sports,0
87,206,35-44,sports,0
113,175,35-44,news,0
440,258,18-24,movies,0
13,250,35-44,news,0
486,286,25-34,tech,0
387,249,35-44,news,0
114,3,18-24,news,0
61,262,35-44,tech,0
57,246,35-44,movies,0
101,267,35-44,news,0
137,19,18-24,news,0
157,45,25-34,news,0
167,167,18-24,tech,0
88,187,35-44,sports,0
243,268,18-24,sports,0
229,162,18-24,tech,0
136,76,35-44,tech,0
394,44,18-24,news,0
196,270,18-24,movies,0
309,67,25-34,tech,0
66,120,35-44,news,0
455,70,25-34,movies,0
489,166,35-44,movies,0
230,275,25-34,news,0
85,70,25-34,news,0
379,143,35-44,news,0
216,186,25-34,news,0
65,155,35-44,tech,0
415,219,25-34,tech,0
435,3,18-24,tech,0
157,190,35-44,sports,0
449,118,18-24,sports,0
449,59,25-34,news,0
2,165,25-34,movies,0
104,217,35-44,sports,0
145,155,25-34,movies,0
317,251,18-24,movies,0
353,113,25-34,movies,0
403,225,35-44,news,0
76,3,18-24,news,0
378,85,25-34,news,0
490,35,35-44,sports,0
88,278,18-24,sports,0
32,64,18-24,sports,0
330,3,35-44,news,0
30,193,35-44,tech,0
266,125,25-34,news,0
104,283,25-34,news,1
84,241,25-34,tech,0
90,92,25-34,movies,0
133,185,35-44,news,0
194,79,35-44,tech,0
316,46,35-44,movies,0
336,283,18-24,tech,0
281,93,35-44,movies,0
330,240,18-24,tech,0
110,101,25-34,sports,0
335,298,18-24,tech,0
88,79,35-44,sports,0
451,87,18-24,movies,0
336,299,18-24,news,0
281,73,18-24,sports,0
186,125,35-44,sports,0
481,157,25-34,movies,0
371,237,35-44,movies,0
413,201,25-34,sports,0
292,170,25-34,news,0
487,255,35-44,tech,0
228,298,25-34,tech,0
89,225,18-24,sports,0
126,239,35-44,movies,0
109,251,35-44,news,0
487,285,35-44,sports,0
14,50,18-24,news,0
404,27,35-44,sports,0
452,22,25-34,movies,0
481,238,35-44,movies,0
107,190,35-44,news,0
326,273,25-34,tech,0
472,20,18-24,tech,0
154,120,25-34,tech,0
437,293,25-34,tech,0
177,83,18-24,tech,1
76,295,18-24,news,0
47,155,18-24,movies,0
444,261,18-24,tech,0
100,2,35-44,movies,0
42,107,35-44,movies,0
495,58,18-24,movies,0
77,77,18-24,sports,0
443,235,25-34,movies,0
71,27,18-24,tech,0
195,206,18-24,sports,0
21,61,35-44,tech,0
370,175,35-44,movies,0
101,109,18-24,news,0
220,194,25-34,sports,0
338,91,25-34,news,0
53,76,25-34,sports,0
145,11,35-44,movies,0
71,172,18-24,news,0
76,146,25-34,sports,1
421,99,35-44,news,0
179,194,18-24,tech,0
109,291,35-44,news,0
355,298,25-34,tech,0
117,232,18-24,sports,0
217,183,35-44,news,0
198,157,18-24,sports,0
132,38,35-44,sports,0
246,27,25-34,tech,0
82,245,18-24,movies,0
85,31,25-34,tech,0
441,11,25-34,sports,0
440,144,35-44,tech,0
133,81,35-44,tech,0
363,146,18-24,sports,0
8,185,25-34,movies,0
393,231,25-34,movies,0
157,33,25-34,movies,0
398,178,25-34,news,0
88,126,25-34,movies,0
70,128,25-34,movies,1
22,284,18-24,tech,0
263,62,18-24,sports,0
466,211,35-44,sports,0
204,141,18-24,movies,0
264,21,35-44,tech,0
415,187,25-34,tech,0
15,55,25-34,tech,0
100,260,18-24,movies,0
126,27,25-34,sports,0
496,24,25-34,news,0
488,141,25-34,news,0
205,89,18-24,sports,0
289,222,18-24,news,0
270,181,25-34,movies,0
305,129,25-34,tech,0
287,2,25-34,sports,0
411,102,35-44,movies,0
414,225,25-34,movies,0
223,76,18-24,news,0
268,123,18-24,movies,1
29,136,25-34,movies,0
159,169,35-44,tech,0
407,59,18-24,movies,0
341,239,18-24,news,0
383,134,35-44,sports,0
482,282,18-24,news,0
161,127,35-44,tech,0
88,21,25-34,tech,0
152,254,25-34,movies,0
331,33,18-24,movies,0
350,61,25-34,movies,0
383,149,18-24,movies,0
489,50,18-24,sports,0
487,25,25-34,movies,0
127,119,18-24,news,0
107,263,35-44,news,0
466,58,35-44,movies,0
34,135,18-24,movies,0
489,71,18-24,sports,0
263,235,35-44,sports,0
210,28,18-24,tech,0
338,132,18-24,tech,0
350,292,35-44,movies,0
459,57,18-24,movies,0
374,275,35-44,news,0
260,15,18-24,movies,0
155,273,18-24,sports,0
231,182,35-44,sports,0
225,259,25-34,movies,0
276,88,18-24,tech,0
23,214,25-34,news,0
47,92,18-24,movies,0
153,206,18-24,tech,0
261,255,35-44,news,0
307,216,35-44,sports,0
385,200,35-44,movies,0
25,136,18-24,news,0
60,132,18-24,movies,0
218,22,25-34,sports,0
145,283,35-44,sports,0
193,181,18-24,movies,0
439,203,18-24,news,0
453,215,35-44,news,0
192,196,35-44,sports,0
479,219,18-24,news,0
159,77,18-24,movies,1
287,173,18-24,movies,0
477,182,35-44,sports,0
208,140,35-44,sports,1
495,293,18-24,news,0
272,256,18-24,tech,0
70,132,25-34,movies,0
385,269,25-34,tech,0
319,32,18-24,news,0
424,57,35-44,sports,0
386,83,18-24,movies,0
109,243,35-44,movies,0
174,95,18-24,tech,0
164,284,35-44,tech,0
399,11,18-24,news,0
142,154,25-34,sports,0
315,49,25-34,news,0
446,98,35-44,news,0
403,290,25-34,movies,0
240,247,35-44,tech,0
64,132,35-44,tech,0
489,1,25-34,movies,0
74,49,25-34,tech,0
211,264,18-24,sports,0
318,94,25-34,movies,0
279,216,35-44,sports,0
297,202,35-44,movies,0
259,195,35-44,news,0
443,46,25-34,news,0
160,25,18-24,tech,0
369,92,18-24,movies,0
126,195,35-44,tech,0
36,242,18-24,movies,0
31,116,35-44,movies,0
160,127,25-34,sports,0
296,133,25-34,news,0
194,248,18-24,tech,1
335,293,25-34,sports,0
497,297,25-34,sports,0
471,192,25-34,news,0
379,285,35-44,movies,0
210,25,25-34,movies,0
7,159,25-34,movies,0
250,226,25-34,tech,0
400,157,25-34,sports,0
259,14,25-34,sports,0
400,189,25-34,movies,0
401,66,35-44,sports,0
172,148,18-24,tech,0
171,177,18-24,tech,1
477,217,18-24,sports,0
77,150,18-24,movies,0
451,244,35-44,movies,0
68,161,35-44,tech,0
53,40,18-24,news,0
51,47,25-34,news,0
264,198,18-24,tech,0
274,7,18-24,movies,0
202,246,35-44,movies,0
65,100,18-24,sports,0
451,183,25-34,tech,0
139,228,18-24,movies,0
436,84,35-44,movies,0
373,56,18-24,tech,0
128,117,35-44,movies,0
220,177,35-44,movies,0
272,24,25-34,news,0
325,86,25-34,news,0
89,158,18-24,tech,0
355,119,35-44,news,0
185,137,18-24,tech,0
219,130,25-34,news,0
239,173,35-44,sports,0
432,39,18-24,sports,0
78,229,25-34,movies,0
317,43,25-34,movies,0
203,105,18-24,news,0
347,85,25-34,sports,0
444,284,35-44,movies,0
419,37,25-34,news,0
335,277,18-24,tech,0
198,126,18-24,news,0
325,99,18-24,movies,0
405,117,25-34,sports,0
457,117,25-34,sports,0
6,18,35-44,tech,0
366,202,25-34,movies,0
263,34,25-34,news,0
142,130,25-34,news,0
218,27,35-44,sports,0
450,185,35-44,tech,0
317,111,25-34,tech,1
351,164,18-24,tech,0
233,257,35-44,news,0
376,197,35-44,movies,0
270,263,18-24,tech,0
161,246,35-44,sports,0
53,140,25-34,sports,0
119,18,18-24,movies,0
89,137,18-24,sports,0
332,115,35-44,movies,0
120,121,35-44,tech,0
57,281,25-34,tech,0
418,80,35-44,sports,0
264,263,18-24,sports,0
62,22,18-24,tech,0
89,1,18-24,tech,0
197,236,25-34,movies,0
465,15,35-44,movies,0
62,5,35-44,tech,0
96,190,25-34,tech,0
469,120,35-44,news,0
332,124,35-44,tech,0
386,24,25-34,news,0
384,281,35-44,sports,0
158,209,35-44,news,0
404,50,18-24,tech,0
395,8,25-34,movies,0
1,189,25-34,news,0
301,194,25-34,tech,0
462,23,25-34,movies,0
342,199,25-34,news,0
6,201,25-34,news,0
362,46,35-44,sports,0
0,228,35-44,news,0
314,137,35-44,movies,0
314,7,25-34,sports,0
280,103,25-34,sports,0
371,290,35-44,movies,0
310,235,18-24,sports,0
285,284,35-44,tech,0
349,248,35-44,tech,0
189,219,18-24,news,0
39,291,25-34,movies,1
304,121,18-24,tech,0
67,220,35-44,news,0
493,267,35-44,sports,0
154,40,35-44,tech,0
459,292,25-34,sports,0
401,236,25-34,news,0
497,60,25-34,movies,0
361,46,35-44,sports,0
197,94,18-24,tech,0
408,282,18-24,news,0
364,206,18-24,movies,0
83,72,35-44,movies,0
300,38,25-34,tech,0
451,135,35-44,news,0
67,53,35-44,news,0
190,248,18-24,news,0
258,64,18-24,sports,0
445,187,25-34,tech,0
9,25,18-24,movies,0
360,175,25-34,news,0
235,87,18-24,sports,0
442,240,18-24,sports,0
312,167,35-44,news,1
45,248,35-44,sports,0
134,231,18-24,tech,0
214,37,25-34,news,1
33,30,25-34,tech,0
294,190,18-24,sports,0
453,55,35-44,tech,0
218,41,35-44,tech,0
116,225,18-24,sports,0
16,236,18-24,movies,0
348,7,18-24,movies,0
358,44,35-44,news,0
167,150,18-24,sports,0
267,239,25-34,sports,0
211,176,18-24,news,0
241,59,25-34,tech,0
406,263,18-24,movies,0
159,275,18-24,sports,0
371,36,18-24,news,0
78,180,35-44,movies,0
93,35,25-34,news,0
451,184,25-34,news,0
451,123,25-34,sports,0
30,207,25-34,movies,0
219,229,18-24,sports,0
128,153,35-44,sports,0
495,90,25-34,sports,0
408,152,25-34,sports,0
169,171,18-24,movies,0
474,141,35-44,tech,0
229,171,25-34,tech,0
203,81,18-24,sports,0
4,17,35-44,news,0
166,54,18-24,movies,0
158,14,35-44,tech,0
51,42,18-24,movies,0
481,198,18-24,tech,0
412,151,35-44,movies,0
27,90,18-24,tech,0
317,189,18-24,news,0
477,137,35-44,tech,0
0,42,35-44,sports,0
461,160,35-44,news,0
30,5,18-24,movies,0
358,25,18-24,news,0
109,93,25-34,news,0
455,173,18-24,movies,0
489,252,18-24,movies,0
432,66,25-34,tech,0
362,187,35-44,tech,0
341,33,18-24,tech,0
147,110,25-34,tech,0
459,296,18-24,tech,0
64,16,18-24,movies,0
313,145,18-24,tech,0
320,48,18-24,news,0
315,89,35-44,news,0
384,124,25-34,news,0
185,198,18-24,tech,0
493,249,35-44,tech,0
203,292,25-34,tech,0
198,224,25-34,news,0
356,123,25-34,news,0
64,111,35-44,sports,0
147,157,35-44,news,0
10,1,25-34,movies,0
388,80,25-34,news,1
82,178,18-24,tech,0
194,160,25-34,sports,0
94,146,18-24,movies,0
94,298,18-24,sports,0
293,76,18-24,sports,0
438,48,18-24,tech,0
16,292,18-24,movies,0
23,182,18-24,tech,0
491,276,35-44,movies,0
124,7,18-24,tech,0
201,227,18-24,sports,0
3,144,35-44,news,0
472,233,25-34,movies,0
289,95,18-24,sports,0
303,216,25-34,sports,0
118,123,25-34,sports,0
452,72,25-34,news,0
95,39,25-34,movies,0
455,12,35-44,sports,1
227,58,18-24,news,0
115,281,18-24,sports,0
358,86,18-24,sports,0
464,268,18-24,movies,0
351,187,35-44,tech,0
395,57,35-44,movies,0
190,170,35-44,tech,0
450,160,35-44,movies,0
240,85,35-44,tech,0
264,22,35-44,tech,0
395,173,18-24,movies,0
413,110,18-24,movies,0
79,260,35-44,movies,0
411,260,25-34,news,0
159,27,35-44,tech,0
70,86,35-44,movies,0
27,90,35-44,sports,0
274,65,35-44,sports,0
484,79,18-24,news,0
142,249,25-34,sports,0
473,268,35-44,tech,0
498,184,35-44,sports,0
344,64,35-44,tech,0
324,106,18-24,news,0
356,76,18-24,sports,0
224,254,25-34,sports,0
52,124,25-34,sports,0
397,66,35-44,tech,0
453,24,25-34,news,0
1,29,25-34,sports,0
225,233,25-34,news,0
299,49,35-44,sports,0
36,11,35-44,sports,0
45,212,35-44,tech,0
193,20,18-24,sports,0
402,14,25-34,sports,0
379,277,25-34,tech,0
200,83,18-24,tech,0
103,60,25-34,movies,1
28,187,25-34,news,0
213,201,25-34,tech,0
358,201,18-24,tech,0
411,201,25-34,news,0
297,146,25-34,news,0
225,220,25-34,sports,0
309,96,35-44,sports,0
176,4,25-34,movies,0
97,66,18-24,movies,0
451,60,18-24,news,0
130,110,25-34,sports,0
378,175,35-44,news,0
77,51,35-44,tech,0
252,50,35-44,movies,0
122,159,35-44,tech,0
292,194,25-34,sports,0
173,122,18-24,news,0
498,95,25-34,tech,0
120,115,18-24,news,0
486,17,35-44,sports,0
361,187,35-44,movies,0
191,136,25-34,movies,0
199,288,35-44,news,0
407,232,25-34,news,0
482,171,18-24,news,0
223,189,35-44,movies,0
138,201,25-34,movies,0
32,220,18-24,news,0
90,175,25-34,news,1
357,4,35-44,news,0
479,156,35-44,tech,0
94,204,35-44,sports,0
481,190,35-44,movies,0
432,228,18-24,tech,0
122,6,25-34,news,0
188,60,25-34,sports,0
477,146,18-24,news,0
298,100,18-24,sports,0
418,59,25-34,news,0
109,28,25-34,movies,0
394,234,18-24,tech,0
348,9,18-24,tech,0
271,182,18-24,sports,0
40,188,35-44,movies,0
477,285,25-34,news,0
185,143,35-44,sports,0
463,258,25-34,news,0
348,255,18-24,tech,0
329,83,35-44,tech,0
210,174,35-44,sports,0
227,236,25-34,sports,0
204,165,25-34,sports,0
1,57,25-34,tech,0
23,182,18-24,movies,0
32,12,25-34,news,0
337,23,18-24,tech,0
247,91,35-44,sports,0
95,163,25-34,sports,0
13,154,18-24,tech,0
111,203,35-44,tech,0
84,17,18-24,tech,0
318,177,25-34,sports,0
200,90,35-44,tech,0
95,294,35-44,movies,0
176,65,35-44,news,0
180,109,18-24,sports,0
327,226,18-24,sports,0
308,89,18-24,news,0
242,113,25-34,sports,0
216,218,18-24,news,0
240,203,18-24,tech,0
235,23,35-44,sports,0
254,61,35-44,sports,0
102,195,18-24,tech,1
63,79,25-34,tech,0
432,283,18-24,sports,0
493,252,35-44,movies,0
390,134,35-44,news,0
244,102,25-34,movies,0
67,74,18-24,sports,0
78,72,18-24,tech,0
386,149,25-34,sports,0
343,289,18-24,sports,0
490,181,25-34,tech,0
420,172,18-24,news,0
460,199,18-24,movies,0
125,34,35-44,tech,0
139,203,35-44,movies,0
423,120,18-24,movies,0
117,286,25-34,tech,0
165,76,18-24,tech,0
197,89,25-34,tech,0
146,204,18-24,movies,0
197,32,25-34,news,0
23,185,25-34,news,0
409,89,35-44,tech,0
219,137,18-24,tech,0
